movie,user,is_rotten,date,text
guardians-of-the-galaxy-vol.-3,Rafer Guzman,False,"May 5, 2023","Overall, “Vol. 3” does everything a final film should — if it really is a final film, that is."
guardians-of-the-galaxy-vol.-3,Odie Henderson,True,"May 5, 2023","A movie is only as good as its bad guy, and I dreaded having to spend time with him."
guardians-of-the-galaxy-vol.-3,Chris Hewitt,False,"May 5, 2023","Uneven though it may be, ""Vol. 3"" continues to demonstrate that Gunn has a unique skill set."
guardians-of-the-galaxy-vol.-3,Sara Michelle Fetters,False,"May 5, 2023","Not only is Guardians of the Galaxy Vol. 3 my favorite film of the series, but it’s also quite possibly the best entry in the entire MCU."
guardians-of-the-galaxy-vol.-3,Ricardo Gallegos,False,"May 5, 2023","A magnificent conclusion, an ode to the imperfect and the weirdos... [Full Review in Spanish]"
guardians-of-the-galaxy-vol.-3,Tanner Gordon,False,"May 5, 2023","There will probably never be another Marvel film like this again, a film so expressly about empathy, pushing forward against the odds in the messy, unpredictable path towards renewal."
guardians-of-the-galaxy-vol.-3,Jeffrey Harris,False,"May 5, 2023","Guardians of the Galaxy Vol 3. is the most heart-wrenching, emotional adventure yet for the galaxy's biggest, most lovable misfits. James Gunn delivers a grand, yet poignant, sendoff for the Guardians. These morons will be missed."
guardians-of-the-galaxy-vol.-3,Gayle Sequeira,False,"May 5, 2023","It doesn't entirely escape the fast-drying cement of MCU convention, but in true James Gunn style, it goes down swinging. It's an ode to the places we’ve been, the people we’ve become, and the questions we’ll have to ask ourselves about where we go next."
guardians-of-the-galaxy-vol.-3,Russ Simmons,False,"May 5, 2023",“Guardians of the Galaxy: Volume 3” is a snappy and involving comic book extravaganza.
guardians-of-the-galaxy-vol.-3,Jeffrey M. Anderson,False,"May 5, 2023",It will bring a smile to your face and perhaps a tear to your eye — and it is all-around lovable — but it needed a firmer hand.
guardians-of-the-galaxy-vol.-3,Sean P. Means,False,"May 5, 2023","Everything in “Guardians of the Galaxy, Vol. 3” hints that this is our group’s last ride together, and that’s OK because it’s such an enjoyable ride."
guardians-of-the-galaxy-vol.-3,Brian Eggert,False,"May 5, 2023",Gunn’s work registers as that of a filmmaker with a personal vision for his comic book universe and the freedom to explore it.
guardians-of-the-galaxy-vol.-3,Kyle Smith,True,"May 5, 2023","GOTG 3 is a blahbuster that, like other recent Marvel disappointments, jogs along from one visually extravagant, strenuously jokey set piece to another without offering much in the way of either dramatic engagement or actually funny ideas."
guardians-of-the-galaxy-vol.-3,Jeremy Jahns,True,"May 5, 2023","Ironically -- and even sadly -- Guardians 3 feels more like a familiar MCU formula film, rather than the unique vision that started Guardians of the Galaxy in the first place."
guardians-of-the-galaxy-vol.-3,Jake Wilson,False,"May 5, 2023",Gunn wouldn’t be Gunn if he wasn’t compelled to mix sweetness with viciousness -- but... At this point the sadistic side of his imagination is out in the open.
guardians-of-the-galaxy-vol.-3,Kate Rodger,False,"May 4, 2023","[Vol. 3] totally sticks the landing, bringing this beloved slice of the Marvel franchise to a nourishing close, dancing across the finish line to the tune of another blockbuster soundtrack and reminding me how much I just adore going to the movies."
guardians-of-the-galaxy-vol.-3,Cody Leach,False,"May 4, 2023","GOTG 3 brings big emotions, high stakes, and a refreshingly serious tone that add up to a very satisfying conclusion to the trilogy. Weak villains and a thin story hold it back from true greatness but these characters & their dynamic continue to shine."
guardians-of-the-galaxy-vol.-3,Preston Barta,False,"May 4, 2023","'Guardians of the Galaxy Vol. 3' is about as exceptional as blockbuster entertainment gets. In many ways, it’s the 'Toy Story 3' of Marvel movies. It rocks!"
guardians-of-the-galaxy-vol.-3,Donald Clarke,False,"May 4, 2023",Watching the thing is like trying to drink water from something more powerful than the proverbial fire hose. It’s like putting your head back to be waterbombed by the same service’s aerial forest-fire team.
guardians-of-the-galaxy-vol.-3,André Hereford,False,"May 4, 2023",James Gunn closes his 'Guardians of the Galaxy' trilogy with more gravitas than goofiness amid rockin’ interstellar set-pieces.
guardians-of-the-galaxy-vol.-3,Robert Denerstein,False,"May 4, 2023","At two hours and 29 minutes,  Guardians can be accused of bloat. But Rocket’s origin story settles the movie down, building toward what many will regard as an emotionally satisfying conclusion."
guardians-of-the-galaxy-vol.-3,Paul Salfen,True,"May 4, 2023","The band has broken up, but maybe it's for the better. It's a bit of a downer. Some might love this one, but it made me long for when it felt like the first time."
guardians-of-the-galaxy-vol.-3,Bilge Ebiri,False,"May 4, 2023","The big-picture elements of Guardians 3 work beautifully, but so do the specifics."
guardians-of-the-galaxy-vol.-3,Juanma Fernández París,False,"May 4, 2023",Gunn ingeniously reclaims each of the characters and gives them dramatic depth...
guardians-of-the-galaxy-vol.-3,Nell Minow,False,"May 4, 2023","Like its characters, a mess but a lovable and entertaining mess. By now it feels like it’s our mess. So, even though I couldn’t help imagining what Honest Trailers and Pitch Meeting are going to have so say about it, I enjoyed it"
guardians-of-the-galaxy-vol.-3,Conor O'Donnell,True,"May 4, 2023","All of this is funneled through a space oddity pastiche that feels pre-approved and safely on brand; not the genuine, fascinating weirdness of an industry outsider."
guardians-of-the-galaxy-vol.-3,Kelechi Ehenulo,False,"May 4, 2023","Emotional with plenty of heart, Guardians of the Galaxy Vol.3 is hands down the best film in the trilogy and belongs at the elevated heights as a top-tier MCU film."
guardians-of-the-galaxy-vol.-3,Alex Abad-Santos,False,"May 4, 2023",Director James Gunn’s final Guardians chapter rips and roars with the confidence and emotions that nine years and multiple movies featuring this band of space underdogs bring.
guardians-of-the-galaxy-vol.-3,Jonathan W. Hickman,False,"May 4, 2023",This sweetly sentimental film is immensely entertaining.
guardians-of-the-galaxy-vol.-3,Adam Graham,True,"May 4, 2023","... Now comes Vol. 3, which has the outsider emotion of ""Creep"" with none of the nuance. Its characters are either yelling their feelings at one another or their eyes are welling up with sadness, and there's no in between."
guardians-of-the-galaxy-vol.-3,Erick Estrada,True,"May 4, 2023",... Delivers the satisfaction of a broken record in a digital era. [Full review in Spanish]
guardians-of-the-galaxy-vol.-3,Maan Jalal,False,"May 4, 2023",What Guardians of the Galaxy Volume 3 achieves is ultimately a satisfying finale to a story of unforgettable characters.
guardians-of-the-galaxy-vol.-3,Alex Bentley,False,"May 4, 2023","Vol. 3 is right up there among the best MCU films, with a blend of comedy and drama that can only exist in its galaxy."
guardians-of-the-galaxy-vol.-3,Jack King,False,"May 4, 2023","[Guardians Vol. 3 is] the best Marvel since Avengers: Endgame. That may not immediately read as high praise given the dearth of quality in the interim, but the film has made one thing very clear: James Gunn really, really knows what he's doing."
guardians-of-the-galaxy-vol.-3,Christian Holub,False,"May 4, 2023","It's always nice when superhero movies remember that they're supposed to be about saving lives rather than taking them, and GotG 3 often plays like a celebration of life — even for animals that can't talk or fly spaceships."
guardians-of-the-galaxy-vol.-3,Trace Sauveur,False,"May 4, 2023","For a franchise in the throes of a post-Endgame wheel-spinning slump, and with a less-than-compelling upcoming slate of films, Guardians Vol. 3 is a refreshing, if overstuffed, respite."
guardians-of-the-galaxy-vol.-3,George M. Thomas,False,"May 4, 2023","The performances prove to be on point, hitting the right notes. By the time the lights come up in the theater, many will realize these are characters they don’t want to say goodbye to."
guardians-of-the-galaxy-vol.-3,Luke Goodsell,False,"May 4, 2023","Entertaining, surprisingly soulful and sometimes very weird."
guardians-of-the-galaxy-vol.-3,Marcelo Stiletano,False,"May 4, 2023","A tireless creator of visual worlds full of ideas and revelations, some of them extraordinary, Gunn delivers an ending that captures the breath, fun and vital energy of the first two adventures... [Full review in Spanish]"
guardians-of-the-galaxy-vol.-3,Victoria Luxford,False,"May 4, 2023","(The film) groans under the burden most Marvel movies suffer, having to be both a story for now & a trailer for what’s to come. However, Gunn leaves the MCU teaching it a valuable lesson: that making the stakes personal keeps the audience invested."
guardians-of-the-galaxy-vol.-3,Pablo O. Scholz,False,"May 4, 2023",This closure is a friends' party. [Full review in Spanish]
guardians-of-the-galaxy-vol.-3,Frank Swietek,True,"May 4, 2023","Overstuffed and chaotic, veering wildly from tone to tone and winding up as a lumbering conclusion to a series that began as a comparatively light-footed part of the MCU."
guardians-of-the-galaxy-vol.-3,George Simpson,False,"May 4, 2023","At times the plot felt a little messy with not all the characters having enough to do and it’s definitely too long, but it's a return to form for the MCU for sure."
guardians-of-the-galaxy-vol.-3,Sean Collier,True,"May 4, 2023",Writer/director James Gunn fundamentally misunderstood the boundaries of this cinematic reality.
guardians-of-the-galaxy-vol.-3,Jonathan Romney,True,"May 4, 2023","It’s just a shame that after two enjoyably irreverent anomalies in the canon, Gunn’s finale should be so solemn, over-frenetic and at points, shamelessly sentimental."
guardians-of-the-galaxy-vol.-3,Susan Kamyab,False,"May 4, 2023","The entire cast lands the comedy and conveys the heart of the story brilliantly. And even with a runtime of 2 and half hours, the film moves quickly thanks to an engaging plot, thrilling action sequences, and as always, a stellar soundtrack."
guardians-of-the-galaxy-vol.-3,MontiLee Stormer,False,"May 4, 2023","I think 1 thing we should all remember is that Guardians of the Galaxy, Vol. 3 is a James Gunn movie and as such, feels like a symphony conducted by a child who has heard the music a hundred times, but has also had a box of Froot Loops and a 20oz Mtn Dew."
guardians-of-the-galaxy-vol.-3,Michael J. Casey,True,"May 4, 2023","If anything, the letdown of ""Vol. 3"" isn’t all the scenes of torture, genetic mutation, incarceration and genocide; it’s that the movie is here for kicks and little else."
guardians-of-the-galaxy-vol.-3,Mark Dujsik,False,"May 4, 2023","Leave it to the weirdos to bypass what's becoming the same, old same-old in this franchise."
guardians-of-the-galaxy-vol.-3,Christopher Llewellyn Reed,False,"May 4, 2023","Here, the script delivers (and then some), and we end on a satisfying note that promises (maybe) more interesting stories to follow. And it’s all courtesy of a talking raccoon."
guardians-of-the-galaxy-vol.-3,Barry Hertz,True,"May 4, 2023",I am Groot … ly disappointed.
guardians-of-the-galaxy-vol.-3,Anupama Chopra,False,"May 4, 2023","Despite the underwhelming Vol. 2 in 2017, James Gunn has created a singular band of eccentric misfits who inject a shot of buoyancy & joy into the superhero genre.  The tag line of this film is: Once More with Feeling. And that’s pretty much what it is."
guardians-of-the-galaxy-vol.-3,Richard Crouse,False,"May 4, 2023","By the time the end credits roll, it has become a loud, slightly over-long orgy of CGI, but James Gunn brings something most other superhero movies don’t have. Within the wham-bam action overload is a genuine sweetness that overrides the bombastic action."
guardians-of-the-galaxy-vol.-3,Akhil Arora,False,"May 4, 2023","Sure, it’s morbid, maudlin, and flippant at the same time—but it’s also infectious and full of spirit. Gunn is hooked on a feeling and high on believing. It’s far from a smooth ride, it doesn’t always work, but it’s also the bittersweet end of an era."
guardians-of-the-galaxy-vol.-3,Josh Bell,False,"May 4, 2023","As ungainly as it can be, Vol. 3 is still an entertaining ride, full of creatively designed alien worlds and vessels, with Iwuji as an enjoyably unhinged villain."
guardians-of-the-galaxy-vol.-3,Korey Coleman,False,"May 4, 2023","As outlandish as all of this is, the ending feels natural. James Gunn lets the story write itself out."
guardians-of-the-galaxy-vol.-3,Jim Schembri,False,"May 4, 2023","There might not be as many laughs but James Gunn again delivers a rollicking, robust space fantasy adventure that also chimes in as the most pro-raccoon movie ever made... It's also a significant marker in the accelerating downslide of Cancel Culture."
guardians-of-the-galaxy-vol.-3,Michelle Kisner,True,"May 4, 2023","Although there are a few touching moments, for the most part, Guardians of the Galaxy Volume 3 is a convoluted work trying to juggle too many plotlines."
guardians-of-the-galaxy-vol.-3,Paul Whitington,False,"May 4, 2023","It does drag on a bit towards the end but in the main, Guardians Vol 3 is witty, smart and consistently entertaining, one of the better Marvel outings of recent years."
guardians-of-the-galaxy-vol.-3,Chris Wasser,False,"May 4, 2023","Gunn signs off on his epic trilogy with a devastating side tale that explains how Rocket the yappy racoon got his voice. It nearly broke me. Well played, everyone."
guardians-of-the-galaxy-vol.-3,Cain Noble-Davies,False,"May 4, 2023","… an emotional impact that can rival any modern film, let alone superhero film."
guardians-of-the-galaxy-vol.-3,Kristian M. Lin,False,"May 3, 2023",One of the supporting characters is right: The whole Guardians of the Galaxy saga was always Rocket’s story rather than Star-Lord’s. Turning the series into that turns out to be a stroke of genius.
guardians-of-the-galaxy-vol.-3,Peter Gray,False,"May 3, 2023","A course that needed correcting, Guardians of the Galaxy Vol. 3 is a healthy reminder of why we became so invested in these films in the first place."
guardians-of-the-galaxy-vol.-3,Morgan Shaunette,False,"May 3, 2023","It does the same thing the previous movies did: shine a light on misfits and weirdos, celebrate their flaws and foibles, and prove that ingenuity, empathy and, yes, absolute silliness, are the most valuable forces in the galaxy."
guardians-of-the-galaxy-vol.-3,John Lui,False,"May 3, 2023","Vol. 3 retains the Gunn edge, channelled through the perfectly cast troupe of actors making up the Guardians."
guardians-of-the-galaxy-vol.-3,Graeme Tuckett,False,"May 3, 2023",Gunn achieved something I was beginning to think Marvel couldn't do any more: he kept me engrossed throughout. Guardians 3 is also quite stunning to look at.
guardians-of-the-galaxy-vol.-3,James Berardinelli,True,"May 3, 2023",This is the least enjoyable of James Gunn’s trilogy.
guardians-of-the-galaxy-vol.-3,Peter Howell,False,"May 3, 2023",It says something about the current state of superhero movies that the fate of a small frightened raccoon makes a stronger tug on the heart than any imperilled person or planet in the relentless Marvel Cinematic Universe.
guardians-of-the-galaxy-vol.-3,David Crow,False,"May 3, 2023",Thank God that James Gunn is back in the MCU.
guardians-of-the-galaxy-vol.-3,Brandon Avery,False,"May 3, 2023","The jokes and banter were hilarious even though some lingered on too long. However, director James Gunn loves the characters so much and it shows. This was an incredible conclusion to this Guardians of the Galaxy trilogy."
guardians-of-the-galaxy-vol.-3,Bob Chipman,False,"May 3, 2023",An emotionally resonant blockbuster (featuring Marvel's most evil villain ever!) that re-establishes James Gunn as one of the absolute top-class creators working in modern Hollywood. This is the one you've been waiting for - an absolute stunner.
guardians-of-the-galaxy-vol.-3,Sherin Nicole,False,"May 3, 2023","There are three movies here and I like two of them. GotG3 can be snide and ridiculous but what makes it work is Gunn’s ability to find the heart of a story, ridicule or explode it, and allow it to envelope his audience."
guardians-of-the-galaxy-vol.-3,J Hurtado,True,"May 3, 2023","Vol. 3 shifts the tonal balance away from the free-wheeling fun in an effort to give us a Return of the King-style victory lap, wrapping up a dozen stories all at once.

It's heavy. Really heavy."
guardians-of-the-galaxy-vol.-3,Perri Nemiroff,False,"May 3, 2023","Guardians movies are always a blast, but the beating heart of the series is the unlikely family and how they come to love and value one another. That element is as strong as ever in Vol. 3."
guardians-of-the-galaxy-vol.-3,Randy Myers,False,"May 3, 2023","Where this Guardians excels, and other recent MCU releases have failed, is in delivering both action and the emotion — a tricky balancing act."
guardians-of-the-galaxy-vol.-3,Diego Batlle,False,"May 3, 2023","Despite the bloated 150 minutes feeling extraneous, Gunn directs with ease and fluidity. [Full review in Spanish]"
guardians-of-the-galaxy-vol.-3,Kyle Wilson,False,"May 3, 2023","The pressure is stacked for Gunn to leave on a high note, but while the main characters end up in satisfying places, the road to get there is uneven and too emotionally manipulative for its own good."
guardians-of-the-galaxy-vol.-3,Benjamín Harguindey,False,"May 3, 2023",James Gunn loves the characters and takes them seriously... [Full review in Spanish]
guardians-of-the-galaxy-vol.-3,Maya Phillips,True,"May 3, 2023","Animal lovers, comic book fans and unofficial adjudicators of narrative continuity, action and style in the Marvel Cinematic Universe: Lend me your ears. “Guardians of the Galaxy Vol. 3” is not the movie for you."
guardians-of-the-galaxy-vol.-3,Oliver Jones,True,"May 3, 2023","Unfortunately, the film from writer-director James Gunn... creates worlds that it either destroys or simply grows bored with moments later and reduces what should be complicated relationships into reductively earnest proclamations."
guardians-of-the-galaxy-vol.-3,Katie Walsh,False,"May 3, 2023","Gunn is a filmmaker with nothing to lose in the MCU, and for the end of his trilogy, his Marvel swan song, “Guardians of the Galaxy Vol. 3,” he throws it all at the wall with a satisfying splat."
guardians-of-the-galaxy-vol.-3,Jorge Rivera Rubio,False,"May 3, 2023","An emotional story in an adventure full of action, humor and the beauty of fighting for your loved ones, whether they are blood or chosen family. I left happy, melancholic but especially satisfied, while wiping away my tears. [Full review in Spanish]"
guardians-of-the-galaxy-vol.-3,Dave Lee,False,"May 3, 2023","A tremendous closure of the MCU’s best and most consistent trilogy. Enormous fun, with insane action, hilarious gags, and doses of classic Guardians heart & soul! It will leave you emotionally shattered, but filled with so much hope and optimism."
guardians-of-the-galaxy-vol.-3,Cameron Frew,False,"May 3, 2023","A triumphant, beautiful closer for a team we’re devastated to lose, Guardians of the Galaxy Vol 3 is one of the best MCU movies ever made."
guardians-of-the-galaxy-vol.-3,Scott Campbell,False,"May 3, 2023",'Guardians of the Galaxy Vol. 3' sends James Gunn and his band of intergalactic misfits out in a blaze of glory that sees the writer and director bow out on no other terms but his own.
guardians-of-the-galaxy-vol.-3,Gavia Baker-Whitelaw,False,"May 3, 2023","The latest GotG team-up delivers plenty of visual spectacle and spacefaring hijinks, but the script leaves much to be desired."
guardians-of-the-galaxy-vol.-3,Katie Smith-Wong,False,"May 3, 2023",It hits the emotional note that has often been underplayed in the previous Guardian instalments but soars in this triumphant swan song.
guardians-of-the-galaxy-vol.-3,Josh Wilding,False,"May 3, 2023","As heart-wrenching as it is hilarious, Guardians of the Galaxy Vol. 3 is James Gunn’s masterstroke and a showcase for both his filmmaking talent and a cast that makes everything about this movie simply awesome. An absolute triumph."
guardians-of-the-galaxy-vol.-3,Doug Jamieson,False,"May 3, 2023",A bittersweet goodbye to our beloved bunch of a-holes that goes for the heart and reminds you why you instantly fell in love with these characters way back in 2014.
guardians-of-the-galaxy-vol.-3,Anthony Morris,False,"May 3, 2023","This third and seemingly final installment is the kind of film with too much going on for everyone to like all the moving parts equally, but the high notes are high enough that the flat patches don't linger"
guardians-of-the-galaxy-vol.-3,Brian Lloyd,False,"May 3, 2023","It rounds out the story of this group of misfit weirdos with a convincing and emotional finish, rather than trying to artificially force it on for another few years - something that's all too common in this genre."
guardians-of-the-galaxy-vol.-3,Hope Madden,False,"May 3, 2023","Volume 3 is a fitting, emotional, madcap swan song."
guardians-of-the-galaxy-vol.-3,Diandra Reviews,False,"May 3, 2023",Did I cry watching GOTG3 like I did when Woody said goodbye to Andy in Toy Story 3? I sure did. #diandrareviews
guardians-of-the-galaxy-vol.-3,Glen Weldon,True,"May 3, 2023",To watch Guardians of the Galaxy Vol. 3 is to watch a filmmaker under the wildly mistaken belief that the best way to get you to absorb what he's saying is by screaming it directly into your ear.
guardians-of-the-galaxy-vol.-3,Leo Brady,False,"May 3, 2023","Guardians of the Galaxy Vol. 3 has all the highs and lows, plenty of laughs and thuds, and bonds together as a family to make for a great final ride."
guardians-of-the-galaxy-vol.-3,Alan Cerny,False,"May 3, 2023","And while not every move James Gunn makes in Guardians of the Galaxy Volume 3 lands, enough of them do that make this easily the best Marvel Studios film since Avengers: Endgame."
guardians-of-the-galaxy-vol.-3,Steve Katz,False,"May 3, 2023","Guardians of the Galaxy Vol. 3 is a huge improvement over the standard Phase 4 or 5 MCU film, harkening back to a time when these films didn’t feel like a compulsory bore."
guardians-of-the-galaxy-vol.-3,Alastair McKay,False,"May 3, 2023","It’s wild stuff, but much like the film’s more psychedelic sci-fi elements, it works because of the effort that’s gone into creating rounded characters and a richly textured universe."
guardians-of-the-galaxy-vol.-3,John Kirk,False,"May 2, 2023","Rocket Raccoon’s story is the heart of this film. There are predictable but still appreciated moments (the inevitable hero-walk, the throwback soundtrack), Easter eggs and fun cameos from lesser characters, enough to demand a second viewing."
guardians-of-the-galaxy-vol.-3,Brian Truitt,False,"May 2, 2023","Like listening to your favorite band on their final tour: All killer, no filler (OK, maybe a little), the greatest hits mixed with new stuff that reminds you why they’re awesome in the first place, and a desire for the last song to never end."
guardians-of-the-galaxy-vol.-3,Jake Peffer,False,"May 2, 2023",Guardians of the Galaxy Vol. 3 is a fantastic send-off for such a great group of characters.
guardians-of-the-galaxy-vol.-3,Brent Hankins,False,"May 2, 2023","Regardless of what happens next, this weird little corner of the MCU won't be the same without James Gunn, but at least he went out in a blaze of glory with the best Marvel film since Avengers: Endgame."
guardians-of-the-galaxy-vol.-3,Nestor Bentancor,True,"May 2, 2023","The technically well-crafted movie tickles with one hand, while it throws low blows with the other. Gunn achieved his mission, but what did we really accomplish? [Full Review in Spanish]"
guardians-of-the-galaxy-vol.-3,Rebecca Murray,False,"May 2, 2023",The decision to give Rocket the spotlight pays off with a movie that’s not only a funny conclusion to the Guardians of the Galaxy series but also surprisingly touching.
guardians-of-the-galaxy-vol.-3,Kristen Maldonado,False,"May 2, 2023","After so much superhero movie fatigue, the film is [an] unexpected joy to watch. It carries tons of emotional weight, laughs and action. There were a few moments that surprised me in mixed ways, but it’s a beautiful tribute to friends who are like family."
guardians-of-the-galaxy-vol.-3,Casey Chong,False,"May 2, 2023",James Gunn’s swan song in the MCU is a heartfelt and entertaining intergalactic adventure.
guardians-of-the-galaxy-vol.-3,Nadira Goffe,False,"May 2, 2023","In addition to being the darkest, goriest, and most disturbing Marvel movie, it’s also a contender for the funniest."
guardians-of-the-galaxy-vol.-3,Jeanne Kaplan,False,"May 2, 2023",GUARDIANS OF THE GALAXY Vol. 3 does a splendid job tying things together and reinforcing our love for these diverse characters.
guardians-of-the-galaxy-vol.-3,David Kaplan,False,"May 2, 2023",GUARDIANS OF THE GALAXY Vol. 3 is a very entertaining movie that doesn’t take itself too seriously.
guardians-of-the-galaxy-vol.-3,Kenneth R. Morefield,False,"May 2, 2023","Yes, there are space battles, but the impetus for them is personal rather than universal survival, and that makes us more invested in the outcome."
guardians-of-the-galaxy-vol.-3,Carson Timar,False,"May 1, 2023",Guardians of the Galaxy Vol. 3 is the best film of the MCU to date.
guardians-of-the-galaxy-vol.-3,Jason Adams,True,"May 1, 2023","manic clawing for ""cool"""
guardians-of-the-galaxy-vol.-3,Jake Coyle,False,"May 1, 2023","Vol. 3 is a messy, overstuffed finale. But you rarely question whether Gunn’s heart is in it."
guardians-of-the-galaxy-vol.-3,Hayden Mears,False,"May 1, 2023","Gunn’s swan song is a big, messy, sporadically absorbing odyssey that effortlessly ranks among the MCU’s most original -and uneven – entries."
guardians-of-the-galaxy-vol.-3,Matt Lynch,False,"May 1, 2023","Gunn does a sturdy job of synthesizing his influences and tics into something resembling a tidy narrative, or at least as tidy as franchise demands allow."
guardians-of-the-galaxy-vol.-3,Michael O'Sullivan,True,"May 1, 2023","It's a sweet and savory morsel of storytelling, drowning in a puddle of special-effects sauce."
guardians-of-the-galaxy-vol.-3,Nate Adams,False,"May 1, 2023","It’s fine, but these movies have exhibited such a higher level of quality within the MCU framework, I expected something more grounded and fulfilling."
guardians-of-the-galaxy-vol.-3,Neil Pond,False,"May 1, 2023","A mega-movie loaded with wildly colorful characters, crazy creatures,  loads of whimsy, dramatic intensity, lushly detailed world-building and ka-boomy blasts of explosive, sometimes chaotic action...and a surprising amount of emotional heft and heart."
guardians-of-the-galaxy-vol.-3,Fico Cangiano,False,"May 1, 2023","Mr. James Gunn delivers once again. A solid, ""all out"" farewell for this lovable band of misfits. The most emotional entry of the trilogy - full of laughs, great music and nifty action. Also, the darker and weirdest of the series. [Full review in Spanish]"
guardians-of-the-galaxy-vol.-3,Asher Luberto,False,"May 1, 2023","You can't mistake this for anything else, and for the first time in years, we're given a Marvel movie that is more concerned with the people on screen than setting up future installments."
guardians-of-the-galaxy-vol.-3,Lee McCoy,False,"May 1, 2023","You can tell Gunn isn't satisfied with the Guardians norm and continues to push the envelope in terms of story, spectacle, and characters. And it's needed considering the current MCU, and superhero, state."
guardians-of-the-galaxy-vol.-3,Joey Morona,True,"May 1, 2023","Vol. 3 is mostly dark and dour, which only makes the series’ signature elements of goofy humor, ridiculous scenarios and too-cool-for-school soundtrack stick out like a sore thumb."
guardians-of-the-galaxy-vol.-3,Michael Burgin,True,"May 1, 2023","Worlds are squandered, details are overlooked and, yes, there’s a CGI swarm. For better or worse, and much like the MCU at large, Guardians of the Galaxy Vol. 3 has a lot going on."
guardians-of-the-galaxy-vol.-3,Laura Clifford,True,"Apr 30, 2023","Gunn falls into the usual Marvel trap, his climax overblown and overlong in a film whose 2 ½ hour running time could have easily been condensed to better overall effect, and that, along with some brutal animal cruelty, will make this rough sledding.."
guardians-of-the-galaxy-vol.-3,Jimmy Cage,False,"Apr 30, 2023","The magic is a bit worn. The emotions and themes a little too familiar. But this team, in front of and behind the camera, fictional and in real-life, is still strong enough to deliver a still pretty entertaining and crazy space adventure film."
guardians-of-the-galaxy-vol.-3,Emmanuel Noisette,False,"Apr 30, 2023",This is probably the most James Gunniest movie there could ever be.
guardians-of-the-galaxy-vol.-3,Catalina Combs,False,"Apr 30, 2023",It is intense and grabs hold of the audience’s emotions from the beginning to the end. Gunn’s screenplay takes what we know and intricately weaves in backstory while enhancing the universe.
guardians-of-the-galaxy-vol.-3,Avi Offer,True,"Apr 30, 2023","Overlong, clunky and dull. It's high on schmaltz and visual Spectacle while low on laughs, wit and palpable thrills."
guardians-of-the-galaxy-vol.-3,Dorian Parks,False,"Apr 30, 2023","Its gripping storyline, flawless cast chemistry, and stunning action and visuals make for an unforgettable movie experience."
guardians-of-the-galaxy-vol.-3,Paul McGuire Grimes,True,"Apr 30, 2023",It’s hard to say if this is Gunn’s true vision to end his trilogy or felt caught up fitting his characters back it into a universe that’s now 32 films in.
guardians-of-the-galaxy-vol.-3,Austin Burke,False,"Apr 29, 2023","This is a special MCU entry. These characters continue to show growth, and this finale ties so much together. Fans will feel so many things when the credits hit, but it will be hard not to smile."
guardians-of-the-galaxy-vol.-3,Rachel Wagner,False,"Apr 29, 2023",Marvel fans can relax because I enjoyed this latest entry and consider it a big step up from vol 2
guardians-of-the-galaxy-vol.-3,Josh Larsen,True,"Apr 29, 2023",...a combination of those exploitative ads from animal shelters and the Japanese body-horror endurance test Tetsuo: The Iron Man.
guardians-of-the-galaxy-vol.-3,Jeff York,True,"Apr 29, 2023","What was previously a rollicking, broadly caricatured & kid-friendly superhero series completes its trilogy with an overwrought epic stuffed with neck-breaking violence, a vicious, one-note villain, and so much animal cruelty, it felt like a sucker punch."
guardians-of-the-galaxy-vol.-3,Kristy Puchko,True,"Apr 29, 2023","I regret to inform you that the Guardians of the Galaxy as you know them are dead. What remains in Guardians of the Galaxy, Vol. 3 are flickering remnants of fun times, but mostly maudlin bullshit."
guardians-of-the-galaxy-vol.-3,Hannah Strong,False,"Apr 29, 2023",A fitting finale for Marvel's most affable heroes.
guardians-of-the-galaxy-vol.-3,Zaki Hasan,False,"Apr 29, 2023","“Guardians of the Galaxy Vol. 3” is overstuffed and a tad too long. But it’s also a humorous, heartfelt farewell by Gunn to his band of misfits."
guardians-of-the-galaxy-vol.-3,Alan French,False,"Apr 29, 2023",Guardians of the Galaxy Vol. 3 delivers the best action in the trilogy to date while also providing its most heartbreaking plot yet.
guardians-of-the-galaxy-vol.-3,Eric Francisco,False,"Apr 29, 2023","Guardians of the Galaxy Vol. 3 brims with animalistic fury and human complexity, beautifully expanding upon the series’ foundational theme of found families."
guardians-of-the-galaxy-vol.-3,Douglas Davidson,False,"Apr 29, 2023","Since ""Vol 1.,"" Gunn has been trying to teach us this lesson, but we weren’t ready to hear it. Now, with the conclusion to his space odyssey, we’re ready to receive his message and it’s one of warmth, love, and second chances."
guardians-of-the-galaxy-vol.-3,Luke Y. Thompson,False,"Apr 29, 2023","It’s Gunn’s farewell to Marvel, and he wants us to feel the Shakespearean sweet sorrow of parting. It also makes a pretty good case that he’s had a master trilogy plan all along"
guardians-of-the-galaxy-vol.-3,Mireia Mullor,False,"Apr 28, 2023","Guardians of the Galaxy Vol. 3 reminds us of the benefits of having a filmmaker under the Marvel umbrella with vision, guts, and love for his characters. [Full review in Spanish]"
guardians-of-the-galaxy-vol.-3,Emily Wheeler,False,"Apr 28, 2023",The best MCU movie in years.
guardians-of-the-galaxy-vol.-3,Jeffrey Zhang,False,"Apr 28, 2023","A colorful reminder that the best of these aren’t made by committee, but by the sincere weirdos who love the craft and love these heroes."
